지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위)
108,서울,1979-04-27,11.8,6.8,549,17.6,1415,,,,,,,10.5,290,1706,6.7,290,1710,2.7,2322,270
108,서울,1979-04-28,11.6,9.6,350,14.2,1210,1.78,.2,2345,.7,2325,.3,12,250,1149,8.2,250,1220,2.4,2109,290
108,서울,1979-04-29,12.8,9.8,428,18.2,1359,2.98,1.3,2040,2,36,4.4,11.5,250,1556,8.7,250,1600,2.5,2195,250
108,서울,1979-04-30,11.5,9.1,648,15.9,1626,.92,.2,220,.3,217,.3,12.6,230,1511,9,230,1500,4.5,3918,250
108,서울,1979-05-01,12.4,8.2,618,17.8,1652,,,,,,,15.2,250,1328,8.3,200,1600,3.6,3097,250
108,서울,1979-05-02,12.6,8.4,620,18.6,1243,,,,,,,13.2,250,1650,10,250,1608,3.4,2960,250
108,서울,1979-05-03,14.9,8,620,22.2,1553,,,,,,,7.5,250,1454,5.5,290,1740,1.9,1612,70
108,서울,1979-05-04,18.2,9.5,607,25.3,1450,,,,,,,9.3,290,1756,5.5,290,1810,2,1737,290
108,서울,1979-05-05,19,12.2,558,26,1645,,,,,,,9,270,1714,6.3,270,1720,1.9,1644,70
108,서울,1979-05-06,15,12,2350,19.5,1300,11.52,1.2,1750,5.8,1718,27.5,7.7,320,1429,5.3,250,20,1.5,1315,50
108,서울,1979-05-07,14.7,12.1,0,17.3,1544,16.6,.6,57,2.7,205,16.4,14.1,70,1159,7.2,70,1200,3.6,3133,70
108,서울,1979-05-08,16.4,11.1,608,23.1,1610,,,,,,,11.1,290,1805,7.7,290,1820,2.6,2206,270
108,서울,1979-05-09,14.9,11,457,20,1351,,,,,,,9.4,270,1451,6,270,1440,2.6,2208,270
108,서울,1979-05-10,15.2,11.9,540,21.4,1422,,,,,,,10.7,250,1641,6.3,250,1640,3.1,2664,270
108,서울,1979-05-11,15.3,10.2,558,20.7,1335,,,,,,,16.2,290,1331,10.5,290,1340,3.7,3170,290
108,서울,1979-05-12,15.6,9.3,545,22,1358,,,,,,,8.4,290,1521,6,290,1540,2.2,1893,50
108,서울,1979-05-13,14.2,10.7,540,17.1,1410,2.28,0,,0,,0,6,360,2120,3,250,1640,1.2,1043,70
108,서울,1979-05-14,17.5,12.4,520,23.7,1510,2.25,0,,0,,0,7.6,50,1003,3.7,50,1010,1.9,1599,50
108,서울,1979-05-15,14.3,11.1,540,18.6,1650,4.85,.3,2106,.3,2100,.5,10,230,2350,6.3,230,2340,2.5,2165,70
108,서울,1979-05-16,13.1,9.9,701,18.3,1546,4.17,.2,230,.3,200,.3,9.2,230,130,5.8,230,140,2.9,2531,270
108,서울,1979-05-17,12.9,9.8,635,18,1328,.05,0,,0,,0,12,270,1452,7.5,230,1800,3.7,3190,270
108,서울,1979-05-18,14.2,11.1,309,19.2,1532,.98,0,,.1,714,.1,9.4,230,1201,5.7,230,1320,3.2,2794,250
108,서울,1979-05-19,16.4,11.2,555,23.3,1519,,,,,,,7.4,270,1751,5,270,1800,2.2,1895,270
108,서울,1979-05-20,18.2,11.5,630,24.3,1604,,,,,,,10.3,270,1348,7,270,1400,2.3,1960,270
108,서울,1979-05-21,19.2,12.2,610,27,1338,,,,,,,9.9,270,1616,9.5,270,1600,2.8,2447,270
108,서울,1979-05-22,19.1,13,630,25.8,1503,,,,,,,9.8,270,1534,6.3,270,1600,2.9,2480,270
108,서울,1979-05-23,18.4,13.6,557,25.2,1410,,,,,,,11.2,270,1542,6.8,270,1550,2.4,2079,270
108,서울,1979-05-24,15.7,10.9,1058,21.1,1726,5.77,2.8,150,4.7,146,12.6,12.1,160,2259,7.3,230,1300,3,2634,230
108,서울,1979-05-25,12.8,11.2,549,14.2,6,13.25,4.4,1357,15.9,1345,57.7,10.5,160,23,5.3,180,10,1.8,1552,50
108,서울,1979-05-26,16.1,11.4,652,21.8,1654,1.68,.5,420,.9,400,.9,11.9,50,1709,5,50,1710,1.8,1580,50
108,서울,1979-05-27,18.8,12.3,543,25.4,1604,,,,,,,8.3,270,1709,5.2,270,1630,2.2,1880,270
108,서울,1979-05-28,20.7,13.9,610,27.8,1449,,,,,,,7.8,250,1447,4.8,250,1520,2.3,1956,250
108,서울,1979-05-29,21.3,16,600,28.3,1538,,,,,,,8,290,1541,5.2,250,1500,2.5,2178,250
108,서울,1979-05-30,22.7,16.7,500,29.1,1654,,,,,,,10,110,1008,3.3,290,1830,1.7,1489,250
108,서울,1979-05-31,21.6,18.1,630,26,1636,,,,,,,10.5,250,1231,6.5,250,1240,2.7,2371,270
108,서울,1979-06-01,21.8,16.4,600,28,1417,,,,,,,13,250,1705,7.7,250,1600,2.8,2412,250
108,서울,1979-06-02,20.7,16.3,550,25.5,1406,1,.5,2240,.6,2220,.6,7.3,250,1445,5,250,1440,1.9,1613,250
108,서울,1979-06-03,19.4,16.2,701,23.4,1518,10.42,7.9,32,10.4,30,17.8,16.7,230,32,5.7,70,50,2.4,2059,70
108,서울,1979-06-04,22.7,18.8,630,26.7,1503,.12,0,,0,,0,10.5,250,1615,7.8,250,1610,2.8,2417,70
108,서울,1979-06-05,21,19.8,530,23.6,1330,2.93,.5,700,.5,650,.5,9.3,230,1250,5.3,250,340,2.6,2285,230
108,서울,1979-06-06,18.6,17.6,2400,20.2,1555,21.3,3.5,715,9.8,707,32.4,9.5,70,1417,4.2,70,2400,2.5,2126,70
108,서울,1979-06-07,18.9,17.3,330,22.4,1216,9.47,1,1528,3.8,1500,7.2,8.8,70,10,4.7,70,40,1.6,1400,70
108,서울,1979-06-08,19.6,17.2,640,24.2,1221,1.55,.2,248,.2,235,.2,11.1,250,1555,7.7,250,1550,2.5,2189,270
108,서울,1979-06-09,19.7,16.2,2400,24.2,1705,2.83,.3,50,.5,40,.5,9.1,250,1220,5.5,250,1200,2.7,2357,250
108,서울,1979-06-10,17.2,15.4,250,20,1747,.97,0,,0,,0,5.7,70,1008,3.7,270,10,1.3,1117,70
108,서울,1979-06-11,18,14.4,450,23.4,1510,,,,,,,9.6,250,1432,5.7,250,1550,2.3,1950,250
108,서울,1979-06-12,19.4,15.4,350,25.5,1640,,,,,,,9.6,250,1432,6,270,1800,2.2,1882,270
108,서울,1979-06-13,21.5,15,555,27.2,1455,,,,,,,6.5,270,1621,4.3,270,1700,1.6,1380,290
108,서울,1979-06-14,22.9,18.2,552,27.6,1646,,,,,,,7.1,250,1313,4.7,270,1410,2,1702,270
108,서울,1979-06-15,23.1,18.1,620,28.2,1522,,,,,,,6.1,270,1405,4.7,270,1400,1.5,1288,250
108,서울,1979-06-16,23.9,20.2,600,28.3,1513,,,,,,,6.5,290,1349,4,290,1620,1.8,1577,290
108,서울,1979-06-17,23.2,20.2,520,27,1350,2.7,.6,2336,1,2246,1,8,270,1902,5.2,270,1900,2.3,1966,270
108,서울,1979-06-18,22.1,20.4,2400,26.2,1208,2.57,.2,550,.5,510,.7,9,270,1148,6,270,1440,3.1,2702,270
108,서울,1979-06-19,22.3,19,530,27.8,1506,6.5,1,2230,5.8,2220,9.8,6.4,270,1752,4,270,1640,1.6,1371,70
108,서울,1979-06-20,19.2,17.9,530,20.1,1625,22.47,3.7,240,15.6,356,74.3,12.2,70,535,5.8,70,240,2.7,2335,70
108,서울,1979-06-21,20.3,17.7,220,23.7,1554,4.52,1.8,2250,7.5,2220,9.9,7.6,250,51,5.8,250,50,2.2,1863,230
108,서울,1979-06-22,20.8,19.2,400,23.6,1741,9.17,1.5,620,6.3,410,28.2,8.5,250,1007,6.5,230,1150,2.6,2285,250
108,서울,1979-06-23,23.3,19.8,220,28.2,1519,,,,,,,8,290,1806,5.3,290,1810,1.8,1568,250
108,서울,1979-06-24,23.1,21.5,2352,24.9,1542,15.87,12.5,2250,25.5,2240,52.5,10,140,2237,4.2,140,2300,1.7,1467,70
108,서울,1979-06-25,23.3,19.6,2400,27.1,1340,11.87,4.2,2100,16,2100,49.8,9,140,2004,4.8,200,1410,2.5,2161,180
108,서울,1979-06-26,22.8,19.6,0,27.3,1654,9.38,2.7,2154,5,400,16.5,11.2,230,1730,6.5,230,1800,2.3,1996,230
108,서울,1979-06-27,21.7,19.4,2400,24.9,1624,9.88,4.1,110,13.2,48,19.9,13,230,211,7.3,230,210,3.5,3020,230
108,서울,1979-06-28,22.5,18.2,530,27.1,1545,3.67,0,,0,,0,5.5,290,1728,3.8,290,1740,1.7,1508,250
108,서울,1979-06-29,24,20.6,608,27.9,1354,3.9,14.5,1554,24.4,1531,27.5,12,90,1543,4.3,90,1600,1.5,1325,70
108,서울,1979-06-30,24.2,21.6,752,28.9,1411,3.67,1.4,1551,3.9,1540,5.1,5.7,320,1841,4.3,270,1500,1.6,1425,270
108,서울,1979-07-01,24.4,21.6,621,28.8,1516,,,,,,,9.6,270,1559,6,270,1540,2.7,2348,270
108,서울,1979-07-02,23.2,20.3,600,27.7,1559,,,,,,,8.3,270,1824,6,270,1900,2.8,2450,250
108,서울,1979-07-03,23.2,19.8,640,28.2,1401,,,,,,,8.1,250,1555,6.5,250,1600,2.3,1987,250
108,서울,1979-07-04,24.3,20.8,300,29.2,1521,,,,,,,7.4,270,1740,7,270,1910,2.2,1933,270
108,서울,1979-07-05,24,19.7,557,29.9,1449,,,,,,,8.8,250,1533,6.8,250,1540,2.6,2208,250
108,서울,1979-07-06,24.4,19.8,600,29.1,1504,,,,,,,5.8,270,1702,4.2,270,1900,2.1,1786,250
108,서울,1979-07-07,24.4,21.4,600,29,1318,,,,,,,8.9,270,1707,6.7,250,1950,2.8,2459,250
108,서울,1979-07-08,25.1,20.9,600,30.8,1502,,,,,,,7.9,270,1901,6.2,270,1930,2.6,2233,270
108,서울,1979-07-09,26.3,21.3,550,31.9,1420,,,,,,,6.8,270,1520,5.2,270,1530,1.3,1107,50
108,서울,1979-07-10,21.6,19.4,1026,25.2,0,18.35,2.2,810,10.5,730,47,10.6,70,921,5.5,70,1020,2.7,2308,70
108,서울,1979-07-11,21.7,20.2,600,25.6,1600,7.72,.5,410,2,400,4.5,10,250,1646,7.8,200,540,3.8,3278,250
108,서울,1979-07-12,24.7,20.7,656,29.1,1550,1.62,0,,0,,0,5.3,250,1457,4,250,1000,1.9,1672,230
108,서울,1979-07-13,21.2,19.7,1227,24.6,37,21.5,5.2,1050,22.7,1030,58.4,6,70,1059,4.5,70,1120,2.2,1943,50
108,서울,1979-07-14,21.9,20.7,2400,24.6,1745,7.42,.3,330,.6,300,1.8,4.7,290,1541,4,250,1410,1.6,1407,250
108,서울,1979-07-15,24.2,20.1,240,29.2,1538,1.32,1.9,950,3.5,933,3.5,6,50,931,4,50,930,1.1,934,50
108,서울,1979-07-16,24.7,22.4,540,28.7,1216,.55,0,,0,,0,7.2,70,1553,5,50,2350,2.6,2242,50
108,서울,1979-07-17,23.6,19.9,2400,27.1,1517,,,,,,,12.1,50,1129,7,50,1000,4.3,3688,50
108,서울,1979-07-18,23.4,17.5,610,28.7,1506,,,,,,,7.7,70,957,4.2,70,1010,2.1,1798,50
108,서울,1979-07-19,24.7,19.9,625,29.6,1538,,,,,,,4.4,50,1010,2.8,50,440,1.7,1447,50
108,서울,1979-07-20,24.8,22.2,730,28.6,1441,.58,0,,0,,0,4.1,270,1859,3.5,270,1920,1.4,1191,50
108,서울,1979-07-21,25.6,22.5,612,30,1351,,,,,,,5.6,250,1603,4.8,250,1620,1.6,1405,250
108,서울,1979-07-22,23.4,22.2,1603,25.3,1101,17.28,4.3,1610,20.2,1600,46.3,11.1,50,1609,7,200,2350,2.1,1849,70
108,서울,1979-07-23,22.7,21.4,2300,24.6,1610,5.93,0,,0,,0,11.6,180,23,10.2,200,650,4.3,3678,230
108,서울,1979-07-24,25,21.4,600,30.2,1532,,,,,,,5.3,290,1735,4,70,1610,.7,586,70
108,서울,1979-07-25,25.8,24.1,600,31,1300,1.45,15.6,1700,23.7,1642,24.6,8.3,360,1701,3.7,360,1700,1.4,1228,70
108,서울,1979-07-26,27.6,23.6,530,32.1,1546,.13,0,,0,,0,6.1,90,1359,2.8,70,1310,1.6,1396,70
108,서울,1979-07-27,27.4,23.6,2400,32.2,1257,7.95,1,450,1.5,420,5.6,11.9,230,1429,6.3,230,1720,2.7,2313,70
108,서울,1979-07-28,24.2,22.8,440,27.2,1712,11.37,.4,30,.7,20,1.6,11.2,250,141,7.3,250,150,3.3,2815,250
108,서울,1979-07-29,25.2,23.2,2352,28.4,1407,4.83,0,,.2,400,.3,9.6,250,1202,7.5,250,1340,3.8,3326,250
108,서울,1979-07-30,25,22.8,635,28.5,1421,6.48,.4,740,1.1,725,3.4,8.7,250,1217,6.2,290,1800,3,2626,250
108,서울,1979-07-31,26.5,24.6,0,29.8,1545,2.65,4.5,750,7.3,745,7.3,9.2,250,1339,7.3,250,1520,3.8,3296,250
108,서울,1979-08-01,26.3,25.3,2400,28.5,1504,3.03,.4,2004,.7,1945,1.5,14.9,250,1526,11,250,1550,5.2,4464,250
108,서울,1979-08-02,24.4,22.1,1210,25.7,8,10.5,10.8,910,43,833,92,11,250,1042,7.3,250,1110,2.7,2318,230
108,서울,1979-08-03,25.2,23.1,600,28.2,1417,8.47,1.7,1050,7.3,1020,15.6,8.4,250,1659,5.8,250,1800,1.8,1598,250
108,서울,1979-08-04,24.7,24,2400,25.7,820,8.72,6.4,1010,11.4,920,20,15.6,230,1034,9.3,230,1050,4.6,4015,230
108,서울,1979-08-05,25.7,22.7,600,29.7,1353,.6,0,,0,,0,9.4,230,1612,6.7,230,1610,2,1707,230
108,서울,1979-08-06,24,20.6,645,27,1643,5.35,8.8,330,17.8,330,31.6,9.7,50,338,5.5,50,340,1.2,1055,70
108,서울,1979-08-07,26,21.9,600,30.4,1555,,,,,,,7.5,50,752,3.8,50,800,1.7,1482,50
108,서울,1979-08-08,25.9,22.9,530,31.6,1556,,,,,,,5.9,270,1619,4.3,270,1650,1.5,1324,50
108,서울,1979-08-09,26.5,22.6,600,30.7,1415,,,,,,,7,250,1440,4.3,250,1820,1.2,1009,250
108,서울,1979-08-10,26.9,23.1,600,31.8,1545,,,,,,,6.9,250,1804,6,250,1800,1.9,1665,270
108,서울,1979-08-11,26.6,23.7,300,31.7,1620,,,,,,,7.2,270,1759,6.2,270,2040,2.5,2136,270
108,서울,1979-08-12,27.4,24.3,650,31.9,1442,,,,,,,7.2,250,1823,5.5,250,1840,2.8,2377,270
108,서울,1979-08-13,28.1,23.9,600,32.6,1518,,,,,,,6.1,250,1408,5,250,1410,1.6,1372,290
108,서울,1979-08-14,27.8,24.3,652,31.8,1450,1.12,4.8,220,8.6,150,10.2,6.2,270,1621,5.5,270,1620,1.7,1498,50
108,서울,1979-08-15,28.2,24.1,620,32.3,1320,.42,.7,1612,.7,1558,.7,6.5,270,1556,4,270,1610,.9,817,50
108,서울,1979-08-16,26.1,25.6,1325,27.2,1703,2.23,.3,1301,1,1219,1.3,9.2,70,1359,5.2,70,1350,2.5,2145,70
108,서울,1979-08-17,24.4,22,2330,26.5,505,19.25,1.9,1740,8.3,1720,58.9,12,70,1237,6.7,70,1230,3.7,3233,70
108,서울,1979-08-18,23.4,21,2400,26.1,1326,,,,,,,10.2,270,721,8.2,270,840,4.6,3980,270
108,서울,1979-08-19,23.6,18.9,600,28.8,1509,,,,,,,6.2,270,1712,5.7,270,1740,2,1743,270
108,서울,1979-08-20,24,19.4,600,29.3,1449,,,,,,,5.6,270,1645,2.7,270,1700,1,897,50
108,서울,1979-08-21,25.6,21.4,700,30.7,1442,,,,,,,5,70,939,3,70,900,1.5,1296,70
108,서울,1979-08-22,26,21.2,520,32.2,1632,,,,,,,6.4,270,1738,3.8,270,1820,1.3,1146,70
108,서울,1979-08-23,26,23.6,2400,30,1702,6.23,3,2140,5.1,2118,6,4.6,50,1602,2.5,70,1120,1,898,50
108,서울,1979-08-24,26.4,23.2,300,30.6,1355,.22,0,,0,,0,5,70,140,2.7,70,840,1.5,1313,70
108,서울,1979-08-25,27.6,23.7,620,32.3,1512,,,,,,,5.9,70,1129,3.3,70,1140,1.8,1532,70
108,서울,1979-08-26,27.4,24.5,600,31.6,1414,.35,0,,0,,0,6.5,290,2349,5.7,290,2350,1.4,1214,70
108,서울,1979-08-27,22.8,18.2,2400,26.7,1529,,,,,,,10,290,1414,8.3,290,1420,3.7,3160,290
108,서울,1979-08-28,21.5,16.2,639,27.6,1601,,,,,,,8.3,270,1349,6,270,1520,2.3,1992,270
108,서울,1979-08-29,21.9,18.5,652,27.1,1610,,,,,,,4.1,70,1029,2.3,50,400,1,851,250
108,서울,1979-08-30,23.3,17.3,600,29.2,1523,,,,,,,5.2,70,1226,2.8,160,1510,1.3,1092,70
108,서울,1979-08-31,24.2,19,635,29.5,1537,,,,,,,5.8,140,1417,2.8,50,840,1.5,1287,70
108,서울,1979-09-01,21.1,20.3,2150,22.4,1320,6.42,.2,1511,.6,1444,1.2,4.2,110,1210,2.5,70,830,1.3,1152,70
108,서울,1979-09-02,20.9,18.5,2400,24.8,1425,,,,,,,6.4,290,1324,3.8,290,1330,1.6,1402,290
108,서울,1979-09-03,20.1,15.8,530,24.5,1751,,,,,,,4.1,70,1100,2.3,70,1130,1,858,50
108,서울,1979-09-04,21.5,17.4,630,27.5,1359,,,,,,,8.5,270,1751,6.7,270,1750,2,1710,290
108,서울,1979-09-05,22.9,16.8,704,29.7,1525,,,,,,,7,270,1652,5.5,270,1650,1.3,1148,50
108,서울,1979-09-06,21.2,18.4,737,25.9,1510,8.37,1.1,502,3.5,500,8.3,11,290,1621,4.5,290,2000,1.6,1414,70
108,서울,1979-09-07,21.5,17.9,702,26.5,1541,,,,,,,8.1,270,1652,6.5,270,1630,2,1760,270
108,서울,1979-09-08,21.4,17.2,715,26.3,1535,.15,0,,0,,0,6.8,250,1533,5.2,230,1710,1.8,1588,20
108,서울,1979-09-09,20.7,16.1,658,25.8,1526,1,.8,602,2.2,530,2.2,6.9,270,1903,5.5,270,1910,2.2,1918,290
108,서울,1979-09-10,20.6,14.7,602,27.1,1453,,,,,,,6,290,1834,4.8,290,1830,1.3,1158,290
108,서울,1979-09-11,21.3,15.3,600,27.2,1546,,,,,,,4,70,803,2.3,70,900,1.3,1112,70
108,서울,1979-09-12,21.8,17,600,26.3,1314,,,,,,,5,270,1414,3.7,290,1610,1.3,1131,70
108,서울,1979-09-13,20.8,18.4,2400,24.4,1210,11.13,.2,2220,1.1,2220,5.6,6.5,250,1610,4.2,250,1620,1.2,1010,50
108,서울,1979-09-14,21.9,17.9,530,28.1,1543,5.17,.7,125,2.3,110,6.6,7,290,1436,4.3,290,1450,1.5,1298,270
108,서울,1979-09-15,21.9,17.6,500,27.7,1455,,,,,,,7.8,270,1429,5.3,250,1500,1.8,1516,270
108,서울,1979-09-16,19.3,17.8,2400,21.4,1625,5,0,,0,,0,6.4,70,1132,3.5,70,1140,1.3,1124,50
108,서울,1979-09-17,16.8,15.8,800,17.8,0,12.4,.5,918,.9,610,3.9,6.5,50,950,4.2,50,1300,2.5,2135,50
108,서울,1979-09-18,20.2,15.2,658,27,1613,,,,,,,7.2,290,1310,5.2,250,1710,2,1688,290
108,서울,1979-09-19,21.5,15.9,700,27.7,1539,,,,,,,9.8,110,1418,3.7,110,1430,1.3,1081,50
108,서울,1979-09-20,21.6,17.2,705,27,1418,,,,,,,7,230,1341,5.2,200,1550,2,1700,20
108,서울,1979-09-21,21.9,18.1,730,26.4,1400,4.13,.8,2335,2.7,2330,2,9.2,200,2353,5.2,200,2400,2.3,2011,70
108,서울,1979-09-22,19.6,15.2,2400,23.3,1644,3.33,5.1,143,10,107,14.1,11,200,16,6,200,20,2.7,2292,290
108,서울,1979-09-23,18.1,11.4,708,23,1328,,,,,,,4.3,50,1311,2,90,1510,1,831,20
108,서울,1979-09-24,17,14.4,2400,19.4,110,8.03,.4,504,1.6,452,2.9,5,50,1313,3.5,50,900,1.5,1329,50
108,서울,1979-09-25,17.4,12.5,545,23.8,1610,,,,,,,5.9,250,1619,5,250,1630,1,892,50
108,서울,1979-09-26,15.9,11.7,2400,20.9,1443,,,,,,,9.6,270,1931,7.5,250,1750,3,2563,250
108,서울,1979-09-27,15.9,8.9,652,23.2,1600,,,,,,,4.8,250,250,3.8,250,340,1.1,940,50
108,서울,1979-09-28,18.6,14.2,710,24.8,1531,,,,,,,8.1,50,1754,5,50,1220,2.5,2170,50
108,서울,1979-09-29,18.9,13.6,555,24.4,1535,,,,,,,8.6,20,2005,5.5,20,1710,2.4,2053,20
108,서울,1979-09-30,19.8,14.7,714,25.9,1509,,,,,,,6.2,50,1301,3.2,50,1250,1.4,1191,20
108,서울,1979-10-01,18.2,13.3,710,25.1,1539,,,,,,,4.9,250,1442,4.3,250,1530,1.6,1405,250
108,서울,1979-10-02,18.6,13.7,530,25,1322,.7,0,,0,,0,5.2,140,2311,3.3,50,1020,1.8,1591,20
108,서울,1979-10-03,17.7,14.3,620,23.2,1432,6.73,.2,1926,.6,1850,2,6.6,140,1507,4.3,140,1520,1.9,1644,20
108,서울,1979-10-04,17.6,12.2,2400,23.7,1430,.25,0,,0,,0,11.5,290,1935,8.3,270,1530,3.4,2951,270
108,서울,1979-10-05,13,7.8,755,18.6,1556,,,,,,,7.6,270,1056,5.8,270,1110,2.8,2432,270
108,서울,1979-10-06,14.1,6.6,700,21.9,1405,,,,,,,6,250,1702,5.3,250,1720,1.7,1490,250
108,서울,1979-10-07,15.7,7.9,734,24.4,1555,,,,,,,6.9,250,1646,6,250,1700,1.9,1675,360
108,서울,1979-10-08,17.3,11,655,24.8,1530,,,,,,,6.4,230,1731,4.5,230,1740,1.6,1414,200
108,서울,1979-10-09,17.2,11.9,725,25.2,1450,,,,,,,6.9,250,1802,5,250,1800,1.6,1374,20
108,서울,1979-10-10,16.6,11.6,755,23.6,1510,,,,,,,7.6,250,1536,6.7,250,1620,2.4,2066,250
108,서울,1979-10-11,15.7,12.8,2400,20.4,1550,1.07,.6,1250,.8,1235,.8,8.1,50,1652,4.3,50,1650,1.6,1371,50
108,서울,1979-10-12,15.6,10.9,700,21.4,1546,,,,,,,5.2,20,931,3,20,1000,1.8,1517,20
108,서울,1979-10-13,15.6,8.2,720,22.3,1554,,,,,,,5.8,250,1919,4.2,250,1840,1.7,1481,250
108,서울,1979-10-14,17,12.8,658,23.4,1540,,,,,,,4.5,200,1557,4,270,1800,1.6,1415,50
108,서울,1979-10-15,17.2,10.6,720,24.2,1451,,,,,,,4.5,270,1812,3.3,250,1640,1.5,1254,50
108,서울,1979-10-16,19.1,13.2,632,25.3,1524,,,,,,,5.1,50,940,4,270,2000,1.6,1408,50
108,서울,1979-10-17,19.8,13.6,711,26.3,1404,,,,,,,7.6,290,1929,5.3,290,1930,1.8,1560,50
108,서울,1979-10-18,19.6,13.8,704,25.5,1337,,,,,,,4.7,20,2259,2.7,20,2308,1.3,1156,50
108,서울,1979-10-19,18.3,14.1,2400,24.3,1507,,,,,,,9.4,230,1607,7,230,1550,2.8,2414,270
108,서울,1979-10-20,15.4,9.2,2400,21.9,1504,.42,0,,0,,0,17.6,270,1941,14.7,270,2000,5.1,4432,250
108,서울,1979-10-21,7.7,5.1,2400,11.7,1600,,,,,,,13.9,250,33,9.2,250,40,4.5,3916,270
108,서울,1979-10-22,9.4,2.9,717,16,1324,,,,,,,6.4,250,1430,5.3,250,1430,1.6,1419,20
108,서울,1979-10-23,12.4,7.8,737,17.3,1312,,,,,,,9.3,200,1519,6.5,200,1540,2.5,2123,20
108,서울,1979-10-24,15.3,10.6,420,19.8,1350,.5,0,,0,,0,11.8,200,1401,9.7,200,1410,3.1,2692,200
108,서울,1979-10-25,16.7,13.1,758,21.8,1531,1.25,.5,305,.7,305,.7,6.2,200,1235,5.2,200,1420,2.7,2338,250
108,서울,1979-10-26,14.6,9.1,750,21,1457,,,,,,,7.7,270,1659,5.7,200,1450,2.2,1928,360
108,서울,1979-10-27,16,10.6,700,22.5,1505,,,,,,,8.1,230,1647,5.7,200,1440,2.4,2048,20
108,서울,1979-10-28,16.3,11.9,809,22.3,1522,,,,,,,7.3,200,1615,4.8,200,1620,1.9,1679,50
108,서울,1979-10-29,16.2,12,753,20.9,1335,.07,0,,0,,0,7.4,250,1457,4.7,250,1650,2.1,1777,50
108,서울,1979-10-30,15.5,10.9,659,21.3,1505,,,,,,,7.4,250,1550,6.2,250,1840,2.6,2232,270
108,서울,1979-10-31,12,8.4,653,14.2,1553,.33,0,,0,,0,2.3,50,1102,2,270,1440,.9,818,20
108,서울,1979-11-01,16.5,13.2,458,22.2,1352,,,,,,,11,230,1411,8.3,230,1420,2.6,2286,20
108,서울,1979-11-02,17.9,15.9,300,21.1,1507,.32,,,,,0,6.5,200,630,5,200,900,2.6,2282,200
108,서울,1979-11-03,18.2,14.7,752,23.5,1602,,,,,,,3.8,90,1128,2.3,90,1140,1.1,991,50
108,서울,1979-11-04,17.7,13.2,724,22.7,1352,2.92,,,,,13.4,9.8,200,1544,6.7,200,1553,2.1,1789,20
108,서울,1979-11-05,11.4,6.6,2212,17.3,0,.8,,,,,.2,13.4,250,1532,12.3,250,1400,5.4,4632,250
108,서울,1979-11-06,9.7,6.4,750,13.7,1532,,,,,,,7.6,270,1008,6,270,1050,2.9,2496,250
108,서울,1979-11-07,10.8,4.7,746,17.9,1557,,,,,,,4.8,230,1648,3.3,230,1700,1.2,1070,20
108,서울,1979-11-08,13.8,7.1,657,22.4,1542,,,,,,,4.2,270,1722,2.8,270,1700,1.4,1178,20
108,서울,1979-11-09,15.8,11,742,22.3,1528,,,,,,,5.8,50,1014,3.3,50,1020,1.7,1487,50
108,서울,1979-11-10,15.3,9.6,753,21.6,1358,.22,,,,,0,10.2,270,2348,8.7,270,2340,2.8,2412,250
108,서울,1979-11-11,5.8,.8,2400,11.5,0,,,,,,,12.1,270,31,9.8,270,40,5.2,4493,270
108,서울,1979-11-12,0,-3.9,2400,3.3,1300,,,,,,,9.5,270,1609,7,270,1600,3.2,2764,270
108,서울,1979-11-13,-6.5,-9,2400,-3.9,0,,,,,,,17,270,1233,11.8,270,1240,4.5,3878,270
108,서울,1979-11-14,-5.7,-11.1,743,1.3,1530,,,,,,,6.6,270,1629,4.3,270,1650,1.8,1543,250
108,서울,1979-11-15,2.2,-4.6,205,8.5,1558,,,,,,,6,50,808,3.5,50,850,2,1748,50
108,서울,1979-11-16,7,4.6,2400,10.5,1552,1.32,,,,,0,5,290,1301,4.2,290,1300,1.6,1344,50
108,서울,1979-11-17,3.6,1,2400,6.6,1556,,,,,,,9.3,290,1327,7.8,290,1320,3,2624,270
108,서울,1979-11-18,-1.3,-4.1,756,2.4,1510,,,,,,,10.7,270,1550,9,270,1610,3.9,3350,270
108,서울,1979-11-19,-.2,-5.5,650,6,1419,,,,,,,5.5,270,1418,4.2,270,1520,1.5,1296,20
108,서울,1979-11-20,4.4,0,200,10.4,1534,,,,,,,4.9,20,814,3,50,1330,1.8,1598,50
108,서울,1979-11-21,4.7,2.9,454,6.6,1233,9.82,,,,,6.7,6.9,20,1010,4.2,20,1000,2.6,2264,50
108,서울,1979-11-22,2.7,-2.6,2400,6.1,34,2.33,,,,,2.5,9.8,270,2124,7.3,270,740,3.6,3106,270
108,서울,1979-11-23,-3.1,-6.9,802,.7,1520,,,,,,,10,290,111,6,250,1520,2.6,2210,270
